"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.img_url","Answer.Answer_1","Answer.Answer_2","Answer.Answer_3","Answer.Answer_4","Approve","Reject"
"3MJ28H2Y1EP7YJT0JKNDTSJJQEX5OZ","377YSAKP64Z7EXND4X93FKNSP0FNM6","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Tue Jul 05 10:34:32 PDT 2016","1","BatchId:133918;","900","604800","Tue Jul 19 10:34:32 PDT 2016","","","3OB0CAO74I7XVAFRGC2M8ZFSN6EHYU","AZD3HQEB7KVNT","Submitted","Tue Jul 12 14:56:14 PDT 2016","Tue Jul 12 14:56:23 PDT 2016","Tue Jul 19 14:56:23 PDT 2016","","","","9","98% (968/985)","99% (141/142)","100% (104/104)","http://s3.amazonaws.com/caption-scene/upload_batches/29000_30000/6843047255.jpg","1","0","5",""
"33EEIIWHK7ORHPLV4OXUMV8II2GVQ1","377YSAKP64Z7EXND4X93FKNSP0FNM6","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Tue Jul 05 10:34:31 PDT 2016","1","BatchId:133918;","900","604800","Tue Jul 12 10:34:31 PDT 2016","","","3PDJHANYK6YVCQ5LAT7UP8VZOWA6H8","AZD3HQEB7KVNT","Approved","Tue Jul 05 13:23:11 PDT 2016","Tue Jul 05 13:23:41 PDT 2016","Tue Jul 12 13:23:41 PDT 2016","2016-07-12 20:24:21 UTC","","","30","98% (968/985)","99% (141/142)","100% (104/104)","http://s3.amazonaws.com/caption-scene/upload_batches/9000_10000/2913972180.jpg","1","1","","3"
"33NKDW9FFXZFRDG7ZLXHQBGMUYNCXG","377YSAKP64Z7EXND4X93FKNSP0FNM6","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Tue Jul 05 10:31:39 PDT 2016","1","BatchId:133918;","900","604800","Tue Jul 19 10:31:39 PDT 2016","","","3ZPBJO59KQJUXZK0KGF8VE5R5I8HDM","AZD3HQEB7KVNT","Submitted","Tue Jul 12 14:34:21 PDT 2016","Tue Jul 12 14:34:28 PDT 2016","Tue Jul 19 14:34:28 PDT 2016","","","","7","98% (968/985)","99% (141/142)","100% (104/104)","http://s3.amazonaws.com/caption-scene/upload_batches/9000_10000/2833172038.jpg","1","0","3",""
"3PCPFX4U4072LSZ549SQ495WU8SFQX","377YSAKP64Z7EXND4X93FKNSP0FNM6","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Tue Jul 05 10:31:52 PDT 2016","1","BatchId:133918;","900","604800","Tue Jul 12 10:31:52 PDT 2016","","","3X66WABAJX0IFBNS7LREX57EZ533G8","A1E2VJH791INAX","Submitted","Sat Jul 09 19:00:03 PDT 2016","Sat Jul 09 19:00:16 PDT 2016","Sat Jul 16 19:00:16 PDT 2016","","","","13","0% (0/0)","0% (0/0)","0% (0/0)","http://s3.amazonaws.com/caption-scene/upload_batches/28000_29000/6294582746.jpg","1","1","","4"
"3BO3NEOQM0YU83UEGL1PH63J6IYAIC","377YSAKP64Z7EXND4X93FKNSP0FNM6","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Tue Jul 05 10:31:45 PDT 2016","1","BatchId:133918;","900","604800","Tue Jul 19 10:31:45 PDT 2016","","","34S6N1K2ZW1DVB8SXXDWERDWERAHL2","AZD3HQEB7KVNT","Submitted","Tue Jul 12 14:43:10 PDT 2016","Tue Jul 12 14:44:13 PDT 2016","Tue Jul 19 14:44:13 PDT 2016","","","","63","98% (968/985)","99% (141/142)","100% (104/104)","http://s3.amazonaws.com/caption-scene/upload_batches/22000_23000/4682065369.jpg","1","0","0",""
"3B286OTISEYQ3EEKY3MPT7IJJXNAJO","377YSAKP64Z7EXND4X93FKNSP0FNM6","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Tue Jul 05 10:31:45 PDT 2016","1","BatchId:133918;","900","604800","Tue Jul 12 10:31:45 PDT 2016","","","3HRMW88U178MQTKHZ17Q8CT4SFV0MI","A1E2VJH791INAX","Submitted","Sat Jul 09 18:53:03 PDT 2016","Sat Jul 09 18:53:21 PDT 2016","Sat Jul 16 18:53:21 PDT 2016","","","","18","0% (0/0)","0% (0/0)","0% (0/0)","http://s3.amazonaws.com/caption-scene/upload_batches/30000_31000/7475756284.jpg","1","1","","4"
"39AYGO6AFF1LZ2T2NOX569XEWY26NY","377YSAKP64Z7EXND4X93FKNSP0FNM6","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Tue Jul 05 10:31:58 PDT 2016","1","BatchId:133918;","900","604800","Tue Jul 12 10:31:58 PDT 2016","","","3IQ1VMJRYU23KMZ52U0ESWZX120A9K","A1E2VJH791INAX","Submitted","Sat Jul 09 18:52:25 PDT 2016","Sat Jul 09 18:52:40 PDT 2016","Sat Jul 16 18:52:40 PDT 2016","","","","15","0% (0/0)","0% (0/0)","0% (0/0)","http://s3.amazonaws.com/caption-scene/upload_batches/26000_27000/5389294129.jpg","1","0","5",""
"360ZO6N6J102Z3A09ULHD4ZGH909MC","377YSAKP64Z7EXND4X93FKNSP0FNM6","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Tue Jul 05 10:31:59 PDT 2016","1","BatchId:133918;","900","604800","Tue Jul 19 10:31:59 PDT 2016","","","3ZPBJO59KQJUXZK0KGF8VE5R5I6HDK","AZD3HQEB7KVNT","Submitted","Mon Jul 11 08:11:36 PDT 2016","Mon Jul 11 08:11:47 PDT 2016","Mon Jul 18 08:11:47 PDT 2016","","","","11","98% (968/985)","99% (141/142)","100% (104/104)","http://s3.amazonaws.com/caption-scene/upload_batches/22000_23000/4693832859.jpg","1","1","","3"
"3Z8UJEJOCZU1DH2Q3CG2H5QAHIJ93W","377YSAKP64Z7EXND4X93FKNSP0FNM6","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Tue Jul 05 10:31:45 PDT 2016","1","BatchId:133918;","900","604800","Tue Jul 19 10:31:45 PDT 2016","","","338JKRMM27HWZSHO06O65DXLKFBHAK","AZD3HQEB7KVNT","Submitted","Tue Jul 12 14:32:54 PDT 2016","Tue Jul 12 14:33:30 PDT 2016","Tue Jul 19 14:33:30 PDT 2016","","","","36","98% (968/985)","99% (141/142)","100% (104/104)","http://s3.amazonaws.com/caption-scene/upload_batches/7000_8000/2605302858.jpg","1","0","4",""
"3HEADTGN2P9RTQ0VH3MURLINEOIVR2","377YSAKP64Z7EXND4X93FKNSP0FNM6","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Tue Jul 05 10:34:32 PDT 2016","1","BatchId:133918;","900","604800","Tue Jul 12 10:34:32 PDT 2016","","","32SCWG5HIIMNP739T6FZYHXQANTP65","AZD3HQEB7KVNT","Submitted","Mon Jul 11 08:48:12 PDT 2016","Mon Jul 11 08:48:22 PDT 2016","Mon Jul 18 08:48:22 PDT 2016","","","","10","98% (968/985)","99% (141/142)","100% (104/104)","http://s3.amazonaws.com/caption-scene/upload_batches/4000_5000/2315807231.jpg","1","0","5",""
"3BAKUKE49HTB7EKXAP25KXB7PKB1RJ","377YSAKP64Z7EXND4X93FKNSP0FNM6","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Tue Jul 05 10:31:59 PDT 2016","1","BatchId:133918;","900","604800","Tue Jul 12 10:31:59 PDT 2016","","","3VHHR074H4ZG2M2GKORKNEO20O47LG","AZD3HQEB7KVNT","Submitted","Wed Jul 06 08:59:00 PDT 2016","Wed Jul 06 08:59:10 PDT 2016","Wed Jul 13 08:59:10 PDT 2016","","","","10","98% (968/985)","99% (141/142)","100% (104/104)","http://s3.amazonaws.com/caption-scene/upload_batches/12000_13000/3246016210.jpg","1","0","5",""
"3RHLQY6EDTLYY3YBF6QND616M3U4DT","377YSAKP64Z7EXND4X93FKNSP0FNM6","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Tue Jul 05 10:31:45 PDT 2016","1","BatchId:133918;","900","604800","Tue Jul 19 10:31:45 PDT 2016","","","3DUZQ9U6SN65HPY2MVR15EI0E0SSVG","AZD3HQEB7KVNT","Submitted","Tue Jul 12 08:51:52 PDT 2016","Tue Jul 12 08:52:02 PDT 2016","Tue Jul 19 08:52:02 PDT 2016","","","","10","98% (968/985)","99% (141/142)","100% (104/104)","http://s3.amazonaws.com/caption-scene/upload_batches/11000_12000/3173025050.jpg","0","0","3",""
"3EPG8DX9LK7PJJ51YK0SISO90JT5PG","377YSAKP64Z7EXND4X93FKNSP0FNM6","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Tue Jul 05 10:34:32 PDT 2016","1","BatchId:133918;","900","604800","Tue Jul 19 10:34:32 PDT 2016","","","3QAVNHZ3ENMYLO0ERR34X5QS1WKLAV","AZD3HQEB7KVNT","Submitted","Tue Jul 12 14:48:33 PDT 2016","Tue Jul 12 14:48:42 PDT 2016","Tue Jul 19 14:48:42 PDT 2016","","","","9","98% (968/985)","99% (141/142)","100% (104/104)","http://s3.amazonaws.com/caption-scene/upload_batches/25000_26000/4962980398.jpg","0","0","4",""
"37VUR2VJ6A671CVESSCAV2CLPJ81CD","377YSAKP64Z7EXND4X93FKNSP0FNM6","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Tue Jul 05 10:31:45 PDT 2016","1","BatchId:133918;","900","604800","Tue Jul 19 10:31:45 PDT 2016","","","3A1COHJ8NKDIG4O9384S9MRQURBH8G","AZD3HQEB7KVNT","Submitted","Tue Jul 12 14:32:16 PDT 2016","Tue Jul 12 14:32:25 PDT 2016","Tue Jul 19 14:32:25 PDT 2016","","","","9","98% (968/985)","99% (141/142)","100% (104/104)","http://s3.amazonaws.com/caption-scene/upload_batches/16000_17000/3718305988.jpg","1","0","2",""
"3ZXNP4Z39R2EF24MULMIZVTLMFN7LZ","377YSAKP64Z7EXND4X93FKNSP0FNM6","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Tue Jul 05 10:34:58 PDT 2016","1","BatchId:133918;","900","604800","Tue Jul 19 10:34:58 PDT 2016","","","3U0SRXB7CENG85PG5F555NJR6V8NR7","AZD3HQEB7KVNT","Submitted","Tue Jul 12 14:47:54 PDT 2016","Tue Jul 12 14:48:04 PDT 2016","Tue Jul 19 14:48:04 PDT 2016","","","","10","98% (968/985)","99% (141/142)","100% (104/104)","http://s3.amazonaws.com/caption-scene/upload_batches/14000_15000/3484649669.jpg","1","0","2",""
"3NQUW096N6PITLSF9IK2DRKRH4A9LA","377YSAKP64Z7EXND4X93FKNSP0FNM6","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Tue Jul 05 10:31:58 PDT 2016","1","BatchId:133918;","900","604800","Tue Jul 12 10:31:58 PDT 2016","","","3X0H8UUIT26IWEY7C5WXRG1EL9TWST","AZD3HQEB7KVNT","Submitted","Mon Jul 11 09:57:02 PDT 2016","Mon Jul 11 09:57:14 PDT 2016","Mon Jul 18 09:57:14 PDT 2016","","","","12","98% (968/985)","99% (141/142)","100% (104/104)","http://s3.amazonaws.com/caption-scene/upload_batches/1000_2000/154094533.jpg","1","0","5",""
"3P7RGTLO6EULEYK2GOM1UMIWYMNAKN","377YSAKP64Z7EXND4X93FKNSP0FNM6","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Tue Jul 05 10:31:45 PDT 2016","1","BatchId:133918;","900","604800","Tue Jul 12 10:31:45 PDT 2016","","","3L4PIM1GQUYAK4TUCHEGM3HYAFARYZ","AZD3HQEB7KVNT","Submitted","Mon Jul 11 09:46:00 PDT 2016","Mon Jul 11 09:46:10 PDT 2016","Mon Jul 18 09:46:10 PDT 2016","","","","10","98% (968/985)","99% (141/142)","100% (104/104)","http://s3.amazonaws.com/caption-scene/upload_batches/15000_16000/3621329299.jpg","1","0","2",""
"3L1EFR8WWTMWTTIJN7H4IEF7K8O9F5","377YSAKP64Z7EXND4X93FKNSP0FNM6","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Tue Jul 05 10:31:52 PDT 2016","1","BatchId:133918;","900","604800","Tue Jul 12 10:31:52 PDT 2016","","","3J88R45B2HG08MN5UTOPYUAA7RSPXZ","AZD3HQEB7KVNT","Submitted","Mon Jul 11 09:47:06 PDT 2016","Mon Jul 11 09:47:20 PDT 2016","Mon Jul 18 09:47:20 PDT 2016","","","","14","98% (968/985)","99% (141/142)","100% (104/104)","http://s3.amazonaws.com/caption-scene/upload_batches/18000_19000/4262149475.jpg","0","0","2",""
"36KM3FWE3RT1I6F05S0Z1B1XJHC07J","377YSAKP64Z7EXND4X93FKNSP0FNM6","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Tue Jul 05 10:34:33 PDT 2016","1","BatchId:133918;","900","604800","Tue Jul 19 10:34:33 PDT 2016","","","3QFUFYSY9ZXXJ7A1WFQFPPZ8CQ2F49","AZD3HQEB7KVNT","Submitted","Tue Jul 12 14:58:12 PDT 2016","Tue Jul 12 14:58:21 PDT 2016","Tue Jul 19 14:58:21 PDT 2016","","","","9","98% (968/985)","99% (141/142)","100% (104/104)","http://s3.amazonaws.com/caption-scene/upload_batches/28000_29000/656260720.jpg","1","0","2",""
"3WJGKMRWVIQ1T7BQ8LW5W4DUEGBDCF","377YSAKP64Z7EXND4X93FKNSP0FNM6","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Tue Jul 05 10:31:52 PDT 2016","1","BatchId:133918;","900","604800","Tue Jul 12 10:31:52 PDT 2016","","","32RIADZISTM6NCFN2ZQEWOIN1GL4S6","AZD3HQEB7KVNT","Approved","Tue Jul 05 13:27:37 PDT 2016","Tue Jul 05 13:27:50 PDT 2016","Tue Jul 12 13:27:50 PDT 2016","2016-07-12 20:28:21 UTC","","","13","98% (968/985)","99% (141/142)","100% (104/104)","http://s3.amazonaws.com/caption-scene/upload_batches/23000_24000/4826833243.jpg","1","0","2",""
"3JYPJ2TAYIPHLGYQ4WD144FMPC6FP6","377YSAKP64Z7EXND4X93FKNSP0FNM6","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Tue Jul 05 10:31:52 PDT 2016","1","BatchId:133918;","900","604800","Tue Jul 12 10:31:52 PDT 2016","","","384PI804XTJPOOXMJY3CKLSAK4D0SU","A1E2VJH791INAX","Submitted","Sat Jul 09 18:59:35 PDT 2016","Sat Jul 09 18:59:50 PDT 2016","Sat Jul 16 18:59:50 PDT 2016","","","","15","0% (0/0)","0% (0/0)","0% (0/0)","http://s3.amazonaws.com/caption-scene/upload_batches/11000_12000/3106883334.jpg","1","1","","1"
"3UUIU9GZC5MNBBY8F19CN2P6PLDT56","377YSAKP64Z7EXND4X93FKNSP0FNM6","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Tue Jul 05 10:34:39 PDT 2016","1","BatchId:133918;","900","604800","Tue Jul 12 10:34:39 PDT 2016","","","31T4R4OBOTYNZI8A7BYLKVYF6FQ7C0","AZD3HQEB7KVNT","Submitted","Wed Jul 06 08:47:49 PDT 2016","Wed Jul 06 08:48:32 PDT 2016","Wed Jul 13 08:48:32 PDT 2016","","","","43","98% (968/985)","99% (141/142)","100% (104/104)","http://s3.amazonaws.com/caption-scene/upload_batches/14000_15000/347922862.jpg","1","1","","2"
"3Y3CZJSZ9KAAVWLGBC4HNNOO11H5R8","377YSAKP64Z7EXND4X93FKNSP0FNM6","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Tue Jul 05 10:34:34 PDT 2016","1","BatchId:133918;","900","604800","Tue Jul 12 10:34:34 PDT 2016","","","31QTRG6Q2UVP8RDFZPARH8HJ9XCYP4","AZD3HQEB7KVNT","Approved","Tue Jul 05 12:05:12 PDT 2016","Tue Jul 05 12:05:30 PDT 2016","Tue Jul 12 12:05:30 PDT 2016","2016-07-12 19:06:21 UTC","","","18","98% (968/985)","99% (141/142)","100% (104/104)","http://s3.amazonaws.com/caption-scene/upload_batches/30000_31000/7966143612.jpg","0","0","2",""
"3WPCIUYH1APIFOD1U7RVLEDY22BDTY","377YSAKP64Z7EXND4X93FKNSP0FNM6","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Tue Jul 05 10:32:11 PDT 2016","1","BatchId:133918;","900","604800","Tue Jul 19 10:32:11 PDT 2016","","","3OF2M9AATH6O2QQ4IJ72ZY4MLHMKZS","AZD3HQEB7KVNT","Submitted","Tue Jul 12 14:39:43 PDT 2016","Tue Jul 12 14:39:53 PDT 2016","Tue Jul 19 14:39:53 PDT 2016","","","","10","98% (968/985)","99% (141/142)","100% (104/104)","http://s3.amazonaws.com/caption-scene/upload_batches/13000_14000/3332202255.jpg","0","0","5",""
"3L4YG5VW9N9BYZH48HRGGAVCZGNDDF","377YSAKP64Z7EXND4X93FKNSP0FNM6","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Tue Jul 05 10:31:52 PDT 2016","1","BatchId:133918;","900","604800","Tue Jul 12 10:31:52 PDT 2016","","","3EJJQNKU9SNOY9352HAS03MVKJXHRQ","AZD3HQEB7KVNT","Submitted","Mon Jul 11 08:40:33 PDT 2016","Mon Jul 11 08:40:45 PDT 2016","Mon Jul 18 08:40:45 PDT 2016","","","","12","98% (968/985)","99% (141/142)","100% (104/104)","http://s3.amazonaws.com/caption-scene/upload_batches/20000_21000/4567843806.jpg","1","0","0",""
"3HKIF5DF6YE27TEEYRNM0ZFJLNO9G4","377YSAKP64Z7EXND4X93FKNSP0FNM6","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Tue Jul 05 10:31:52 PDT 2016","1","BatchId:133918;","900","604800","Tue Jul 19 10:31:52 PDT 2016","","","3ND9UOO81LKVS13HSWZWFUNJTFLWLF","AZD3HQEB7KVNT","Submitted","Mon Jul 11 09:46:20 PDT 2016","Mon Jul 11 09:46:37 PDT 2016","Mon Jul 18 09:46:37 PDT 2016","","","","17","98% (968/985)","99% (141/142)","100% (104/104)","http://s3.amazonaws.com/caption-scene/upload_batches/4000_5000/2300353380.jpg","0","0","3",""
"3QHITW7OYOQ7P1IXTT6YQ8U5XSFAQF","377YSAKP64Z7EXND4X93FKNSP0FNM6","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Tue Jul 05 10:31:53 PDT 2016","1","BatchId:133918;","900","604800","Tue Jul 19 10:31:53 PDT 2016","","","3V0Z7YWSIZICCQH4SGCVEW5WG6TV2G","AZD3HQEB7KVNT","Submitted","Tue Jul 12 08:52:03 PDT 2016","Tue Jul 12 08:52:13 PDT 2016","Tue Jul 19 08:52:13 PDT 2016","","","","10","98% (968/985)","99% (141/142)","100% (104/104)","http://s3.amazonaws.com/caption-scene/upload_batches/14000_15000/3425917247.jpg","1","0","4",""
"3P7QK0GJ3T2RYQOK3AWWBJNBQ892ZX","377YSAKP64Z7EXND4X93FKNSP0FNM6","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Tue Jul 05 10:34:35 PDT 2016","1","BatchId:133918;","900","604800","Tue Jul 12 10:34:35 PDT 2016","","","3D3VGR7TA1X941W6NWLQW9LL1EFR3T","AZD3HQEB7KVNT","Submitted","Mon Jul 11 08:35:25 PDT 2016","Mon Jul 11 08:35:34 PDT 2016","Mon Jul 18 08:35:34 PDT 2016","","","","9","98% (968/985)","99% (141/142)","100% (104/104)","http://s3.amazonaws.com/caption-scene/upload_batches/7000_8000/261391148.jpg","1","0","4",""
"3VAOOVPI3Z9DUNTOYFNSI0BMHZSLLM","377YSAKP64Z7EXND4X93FKNSP0FNM6","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Tue Jul 05 10:35:44 PDT 2016","1","BatchId:133918;","900","604800","Tue Jul 19 10:35:44 PDT 2016","","","3AQF3RZ5590BYUEFF3JUMNJM8H8F6U","AZD3HQEB7KVNT","Submitted","Tue Jul 12 14:59:11 PDT 2016","Tue Jul 12 14:59:22 PDT 2016","Tue Jul 19 14:59:22 PDT 2016","","","","11","98% (968/985)","99% (141/142)","100% (104/104)","http://s3.amazonaws.com/caption-scene/upload_batches/19000_20000/4399452054.jpg","1","0","0",""
"3X7837UUADFPGC2H8Q5DD2GXNEX6JU","377YSAKP64Z7EXND4X93FKNSP0FNM6","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Tue Jul 05 10:31:52 PDT 2016","1","BatchId:133918;","900","604800","Tue Jul 19 10:31:52 PDT 2016","","","3PZDLQMM0U3GDHB41ZHQO4H7VZEC2Z","AZD3HQEB7KVNT","Submitted","Tue Jul 12 14:25:38 PDT 2016","Tue Jul 12 14:25:46 PDT 2016","Tue Jul 19 14:25:46 PDT 2016","","","","8","98% (968/985)","99% (141/142)","100% (104/104)","http://s3.amazonaws.com/caption-scene/upload_batches/8000_9000/2741990005.jpg","1","0","5",""
"3K3G488TR2PAJV6GYXFHIXEJ5FF5Q7","377YSAKP64Z7EXND4X93FKNSP0FNM6","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Tue Jul 05 10:34:34 PDT 2016","1","BatchId:133918;","900","604800","Tue Jul 19 10:34:34 PDT 2016","","","3I2PTA7R3UCFOYPDVNOP85SIGE1QK4","AZD3HQEB7KVNT","Submitted","Tue Jul 12 14:55:58 PDT 2016","Tue Jul 12 14:56:13 PDT 2016","Tue Jul 19 14:56:13 PDT 2016","","","","15","98% (968/985)","99% (141/142)","100% (104/104)","http://s3.amazonaws.com/caption-scene/upload_batches/12000_13000/3220399847.jpg","0","0","5",""
"32K26U12DN5XSGHQZ2RAMW1JZOSDVH","377YSAKP64Z7EXND4X93FKNSP0FNM6","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Tue Jul 05 10:35:38 PDT 2016","1","BatchId:133918;","900","604800","Tue Jul 19 10:35:38 PDT 2016","","","379J5II41PY1B1HQ7W5QTOGJMBILEQ","AZD3HQEB7KVNT","Submitted","Tue Jul 12 14:50:01 PDT 2016","Tue Jul 12 14:50:48 PDT 2016","Tue Jul 19 14:50:48 PDT 2016","","","","47","98% (968/985)","99% (141/142)","100% (104/104)","http://s3.amazonaws.com/caption-scene/upload_batches/1000_2000/132935992.jpg","1","0","1",""
"36MUZ9VAE6JGQ5V44C20MSDXZSODE8","377YSAKP64Z7EXND4X93FKNSP0FNM6","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Tue Jul 05 10:31:52 PDT 2016","1","BatchId:133918;","900","604800","Tue Jul 12 10:31:52 PDT 2016","","","3EICBYG645EGJD9C8KNINL3OXAPCJB","AZD3HQEB7KVNT","Approved","Tue Jul 05 13:48:12 PDT 2016","Tue Jul 05 13:48:27 PDT 2016","Tue Jul 12 13:48:27 PDT 2016","2016-07-12 20:49:21 UTC","","","15","98% (968/985)","99% (141/142)","100% (104/104)","http://s3.amazonaws.com/caption-scene/upload_batches/18000_19000/413426348.jpg","1","0","2",""
"37MQ8Z1JQEDRT0EF7OUDXCE9KE52Y6","377YSAKP64Z7EXND4X93FKNSP0FNM6","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Tue Jul 05 10:34:34 PDT 2016","1","BatchId:133918;","900","604800","Tue Jul 12 10:34:34 PDT 2016","","","3GS6S824SRFLG16249FBSMR8YABWN7","AZD3HQEB7KVNT","Approved","Tue Jul 05 12:00:06 PDT 2016","Tue Jul 05 12:00:45 PDT 2016","Tue Jul 12 12:00:45 PDT 2016","2016-07-12 19:01:21 UTC","","","39","98% (968/985)","99% (141/142)","100% (104/104)","http://s3.amazonaws.com/caption-scene/upload_batches/25000_26000/4922680345.jpg","1","0","0",""
"3VJ4PFXFJ3OZHUPEA2Q309RU0DLAUK","377YSAKP64Z7EXND4X93FKNSP0FNM6","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Tue Jul 05 10:31:58 PDT 2016","1","BatchId:133918;","900","604800","Tue Jul 12 10:31:58 PDT 2016","","","34S6N1K2ZW1DVB8SXXDWERDWER8HL0","AZD3HQEB7KVNT","Submitted","Mon Jul 11 08:36:48 PDT 2016","Mon Jul 11 08:36:57 PDT 2016","Mon Jul 18 08:36:57 PDT 2016","","","","9","98% (968/985)","99% (141/142)","100% (104/104)","http://s3.amazonaws.com/caption-scene/upload_batches/14000_15000/3426933951.jpg","1","0","0",""
"3Y3N5A7N4GQH04I8H6DXCLS7QILYMQ","377YSAKP64Z7EXND4X93FKNSP0FNM6","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Tue Jul 05 10:34:47 PDT 2016","1","BatchId:133918;","900","604800","Tue Jul 19 10:34:47 PDT 2016","","","3HQUKB7LNGWB9FP26CYYMZKPXA1HHV","AZD3HQEB7KVNT","Submitted","Tue Jul 12 14:37:30 PDT 2016","Tue Jul 12 14:37:38 PDT 2016","Tue Jul 19 14:37:38 PDT 2016","","","","8","98% (968/985)","99% (141/142)","100% (104/104)","http://s3.amazonaws.com/caption-scene/upload_batches/25000_26000/4934630252.jpg","1","0","5",""
"3PEG1BH7AE8QX8PUM2MXPX22G59BKM","377YSAKP64Z7EXND4X93FKNSP0FNM6","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Tue Jul 05 10:35:44 PDT 2016","1","BatchId:133918;","900","604800","Tue Jul 19 10:35:44 PDT 2016","","","3WQ3B2KGE9YQER124VLH811KL801B0","AZD3HQEB7KVNT","Submitted","Tue Jul 12 09:56:18 PDT 2016","Tue Jul 12 09:56:30 PDT 2016","Tue Jul 19 09:56:30 PDT 2016","","","","12","98% (968/985)","99% (141/142)","100% (104/104)","http://s3.amazonaws.com/caption-scene/upload_batches/9000_10000/2892844237.jpg","1","0","5",""
"3K3IX1W4S68MPPHITGR9Q34VSWTAPO","377YSAKP64Z7EXND4X93FKNSP0FNM6","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Tue Jul 05 10:31:52 PDT 2016","1","BatchId:133918;","900","604800","Tue Jul 19 10:31:52 PDT 2016","","","3TMSXRD2X7II2UZDZMHDVFE5V9IW1B","AZD3HQEB7KVNT","Submitted","Tue Jul 12 15:07:35 PDT 2016","Tue Jul 12 15:07:44 PDT 2016","Tue Jul 19 15:07:44 PDT 2016","","","","9","98% (968/985)","99% (141/142)","100% (104/104)","http://s3.amazonaws.com/caption-scene/upload_batches/31000_31783/87718618.jpg","1","0","5",""
