"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.img_url","Answer.Answer_1","Answer.Answer_2","Answer.Answer_3","Answer.Answer_4","Approve","Reject"
"31S7M7DAGG71D01T7PVAM0FA1V4LT5","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Tue Jul 05 11:58:43 PDT 2016","3","BatchId:2453665;","600","28800","Tue Jul 12 11:58:43 PDT 2016","","","3C2NJ6JBKBZZ4L8VQPWVNP6RLZGN21","A610SH5RY1NG1","Approved","Tue Jul 05 12:10:00 PDT 2016","Tue Jul 05 12:10:10 PDT 2016","Tue Jul 05 20:10:10 PDT 2016","Tue Jul 05 12:19:35 PDT 2016","","","10","100% (305/306)","100% (305/306)","100% (34/34)","http://s3.amazonaws.com/caption-scene/upload_batches/18000_19000/4265806100.jpg","0","0","0",""
"31S7M7DAGG71D01T7PVAM0FA1V4LT5","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Tue Jul 05 11:58:43 PDT 2016","3","BatchId:2453665;","600","28800","Tue Jul 12 11:58:43 PDT 2016","","","3U0SRXB7CENG85PG5FBWOXEZXRWNRG","A2OJ5XOEKTKRR9","Approved","Tue Jul 05 12:08:24 PDT 2016","Tue Jul 05 12:09:22 PDT 2016","Tue Jul 05 20:09:22 PDT 2016","Tue Jul 05 12:19:35 PDT 2016","","","58","100% (259/260)","100% (254/254)","100% (27/27)","http://s3.amazonaws.com/caption-scene/upload_batches/18000_19000/4265806100.jpg","0","0","0",""
"31S7M7DAGG71D01T7PVAM0FA1V4LT5","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Tue Jul 05 11:58:43 PDT 2016","3","BatchId:2453665;","600","28800","Tue Jul 12 11:58:43 PDT 2016","","","3UWN2HHPUZNS9KPTK4B1E7JVJTENS3","A2EOOF9D135HQ1","Approved","Tue Jul 05 12:07:04 PDT 2016","Tue Jul 05 12:10:54 PDT 2016","Tue Jul 05 20:10:54 PDT 2016","Tue Jul 05 12:19:35 PDT 2016","","","230","100% (5/5)","100% (5/5)","100% (5/5)","http://s3.amazonaws.com/caption-scene/upload_batches/18000_19000/4265806100.jpg","0","0","0",""
"30ZKOOGW2WNJ8XYG8FMA7GG4F0F1AV","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Tue Jul 05 11:58:43 PDT 2016","3","BatchId:2453665;","600","28800","Tue Jul 12 11:58:43 PDT 2016","","","38F5OAUN5OUEGQJQT3IDEWQ3A3RH70","A3L1SMVQ0WV7UG","Approved","Tue Jul 05 12:06:22 PDT 2016","Tue Jul 05 12:10:21 PDT 2016","Tue Jul 05 20:10:21 PDT 2016","Tue Jul 05 12:19:35 PDT 2016","","","239","100% (23/23)","100% (23/23)","100% (12/12)","http://s3.amazonaws.com/caption-scene/upload_batches/20000_21000/4521610802.jpg","1","0","0",""
"30ZKOOGW2WNJ8XYG8FMA7GG4F0F1AV","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Tue Jul 05 11:58:43 PDT 2016","3","BatchId:2453665;","600","28800","Tue Jul 12 11:58:43 PDT 2016","","","3DQQ64TANH3LJMIFKOYUFLRBPLEPWJ","A3CEF8UFALSTBY","Approved","Tue Jul 05 12:13:45 PDT 2016","Tue Jul 05 12:18:03 PDT 2016","Tue Jul 05 20:18:03 PDT 2016","Tue Jul 05 12:19:35 PDT 2016","","","258","100% (25/25)","100% (25/25)","100% (25/25)","http://s3.amazonaws.com/caption-scene/upload_batches/20000_21000/4521610802.jpg","1","0","0",""
"30ZKOOGW2WNJ8XYG8FMA7GG4F0F1AV","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Tue Jul 05 11:58:43 PDT 2016","3","BatchId:2453665;","600","28800","Tue Jul 12 11:58:43 PDT 2016","","","3G5W44VEU80OB9VZSRP4X1JO1NGKGC","A2OJ5XOEKTKRR9","Approved","Tue Jul 05 12:10:04 PDT 2016","Tue Jul 05 12:11:52 PDT 2016","Tue Jul 05 20:11:52 PDT 2016","Tue Jul 05 12:19:35 PDT 2016","","","108","100% (259/260)","100% (254/254)","100% (27/27)","http://s3.amazonaws.com/caption-scene/upload_batches/20000_21000/4521610802.jpg","1","0","0",""
"3YGE63DIN8EG8LG1D1E2B0UL2RBW0X","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Tue Jul 05 11:58:43 PDT 2016","3","BatchId:2453665;","600","28800","Tue Jul 12 11:58:43 PDT 2016","","","326O153BMJGIDPTYUFDTTL3M4Y3EDB","A3IVLB1YN1X9H9","Approved","Tue Jul 05 12:07:43 PDT 2016","Tue Jul 05 12:07:54 PDT 2016","Tue Jul 05 20:07:54 PDT 2016","Tue Jul 05 12:19:35 PDT 2016","","","11","100% (220/220)","100% (220/220)","100% (18/18)","http://s3.amazonaws.com/caption-scene/upload_batches/29000_30000/7162690187.jpg","1","1","","1"
"3YGE63DIN8EG8LG1D1E2B0UL2RBW0X","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Tue Jul 05 11:58:43 PDT 2016","3","BatchId:2453665;","600","28800","Tue Jul 12 11:58:43 PDT 2016","","","3E13VNJ1NOD01ZF8A5JPDY057U8I1Z","A3CEF8UFALSTBY","Approved","Tue Jul 05 12:08:08 PDT 2016","Tue Jul 05 12:10:09 PDT 2016","Tue Jul 05 20:10:09 PDT 2016","Tue Jul 05 12:19:36 PDT 2016","","","121","100% (25/25)","100% (25/25)","100% (25/25)","http://s3.amazonaws.com/caption-scene/upload_batches/29000_30000/7162690187.jpg","1","0","4",""
"3YGE63DIN8EG8LG1D1E2B0UL2RBW0X","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Tue Jul 05 11:58:43 PDT 2016","3","BatchId:2453665;","600","28800","Tue Jul 12 11:58:43 PDT 2016","","","3VSOLARPKCR3010KTFRVOYGZMOY39S","A610SH5RY1NG1","Approved","Tue Jul 05 12:07:33 PDT 2016","Tue Jul 05 12:07:45 PDT 2016","Tue Jul 05 20:07:45 PDT 2016","Tue Jul 05 12:19:36 PDT 2016","","","12","100% (305/306)","100% (305/306)","100% (34/34)","http://s3.amazonaws.com/caption-scene/upload_batches/29000_30000/7162690187.jpg","1","0","4",""
"3X2YVV51PULGFA1J9KI2P5DV7JHW10","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Tue Jul 05 11:58:44 PDT 2016","3","BatchId:2453665;","600","28800","Tue Jul 12 11:58:44 PDT 2016","","","3180JW2OT5UVKS0XTA61SPSMWP35JH","A2OJ5XOEKTKRR9","Approved","Tue Jul 05 12:09:59 PDT 2016","Tue Jul 05 12:11:48 PDT 2016","Tue Jul 05 20:11:48 PDT 2016","Tue Jul 05 12:19:36 PDT 2016","","","109","100% (259/260)","100% (254/254)","100% (27/27)","http://s3.amazonaws.com/caption-scene/upload_batches/3000_4000/2196023570.jpg","1","0","0",""
"3X2YVV51PULGFA1J9KI2P5DV7JHW10","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Tue Jul 05 11:58:44 PDT 2016","3","BatchId:2453665;","600","28800","Tue Jul 12 11:58:44 PDT 2016","","","3WLEIWSYHPZ7UPMKNR1II59VZN82H8","A610SH5RY1NG1","Approved","Tue Jul 05 12:10:06 PDT 2016","Tue Jul 05 12:10:14 PDT 2016","Tue Jul 05 20:10:14 PDT 2016","Tue Jul 05 12:19:36 PDT 2016","","","8","100% (305/306)","100% (305/306)","100% (34/34)","http://s3.amazonaws.com/caption-scene/upload_batches/3000_4000/2196023570.jpg","1","0","0",""
"3X2YVV51PULGFA1J9KI2P5DV7JHW10","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Tue Jul 05 11:58:44 PDT 2016","3","BatchId:2453665;","600","28800","Tue Jul 12 11:58:44 PDT 2016","","","3ZPBJO59KQJUXZK0KGLZEO0ZWEYHDX","A3IVLB1YN1X9H9","Approved","Tue Jul 05 12:12:53 PDT 2016","Tue Jul 05 12:13:00 PDT 2016","Tue Jul 05 20:13:00 PDT 2016","Tue Jul 05 12:19:36 PDT 2016","","","7","100% (220/220)","100% (220/220)","100% (18/18)","http://s3.amazonaws.com/caption-scene/upload_batches/3000_4000/2196023570.jpg","1","0","0",""
"39N6W9XWRD4H8UMM64LTHP2HKG0YG1","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Tue Jul 05 11:58:44 PDT 2016","3","BatchId:2453665;","600","28800","Tue Jul 12 11:58:44 PDT 2016","","","31N2WW6R9S8C1BRXW1RNYU2APMU3FL","A610SH5RY1NG1","Approved","Tue Jul 05 12:08:51 PDT 2016","Tue Jul 05 12:09:00 PDT 2016","Tue Jul 05 20:09:00 PDT 2016","Tue Jul 05 12:19:36 PDT 2016","","","9","100% (305/306)","100% (305/306)","100% (34/34)","http://s3.amazonaws.com/caption-scene/upload_batches/6000_7000/2470899884.jpg","1","0","2",""
"39N6W9XWRD4H8UMM64LTHP2HKG0YG1","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Tue Jul 05 11:58:44 PDT 2016","3","BatchId:2453665;","600","28800","Tue Jul 12 11:58:44 PDT 2016","","","3BQU611VFQ2PF3P0AOS5FBJLMGA99H","A3CEF8UFALSTBY","Approved","Tue Jul 05 12:10:56 PDT 2016","Tue Jul 05 12:14:40 PDT 2016","Tue Jul 05 20:14:40 PDT 2016","Tue Jul 05 12:19:36 PDT 2016","","","224","100% (25/25)","100% (25/25)","100% (25/25)","http://s3.amazonaws.com/caption-scene/upload_batches/6000_7000/2470899884.jpg","1","0","2",""
"39N6W9XWRD4H8UMM64LTHP2HKG0YG1","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Tue Jul 05 11:58:44 PDT 2016","3","BatchId:2453665;","600","28800","Tue Jul 12 11:58:44 PDT 2016","","","3SLE99ER0OVN9NMAC600J5G4PJ0ZBV","A1RZT7L92M3XY0","Approved","Tue Jul 05 12:08:32 PDT 2016","Tue Jul 05 12:08:58 PDT 2016","Tue Jul 05 20:08:58 PDT 2016","Tue Jul 05 12:19:36 PDT 2016","","","26","100% (4/4)","100% (4/4)","100% (4/4)","http://s3.amazonaws.com/caption-scene/upload_batches/6000_7000/2470899884.jpg","1","0","2",""
"3QO7EE372O4C8BNPZ8CL3S8I5URBQU","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Tue Jul 05 11:58:44 PDT 2016","3","BatchId:2453665;","600","28800","Tue Jul 12 11:58:44 PDT 2016","","","30LSNF239VD7QKX4T9J3IHAAZ0M2I0","A610SH5RY1NG1","Approved","Tue Jul 05 12:08:12 PDT 2016","Tue Jul 05 12:08:19 PDT 2016","Tue Jul 05 20:08:19 PDT 2016","Tue Jul 05 12:19:37 PDT 2016","","","7","100% (305/306)","100% (305/306)","100% (34/34)","http://s3.amazonaws.com/caption-scene/upload_batches/7000_8000/2645694063.jpg","1","0","2",""
"3QO7EE372O4C8BNPZ8CL3S8I5URBQU","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Tue Jul 05 11:58:44 PDT 2016","3","BatchId:2453665;","600","28800","Tue Jul 12 11:58:44 PDT 2016","","","3I33IC7ZWGKSK2E6HLRQ1JMRMSK2AZ","A2OJ5XOEKTKRR9","Approved","Tue Jul 05 12:12:54 PDT 2016","Tue Jul 05 12:15:26 PDT 2016","Tue Jul 05 20:15:26 PDT 2016","Tue Jul 05 12:19:37 PDT 2016","","","152","100% (259/260)","100% (254/254)","100% (27/27)","http://s3.amazonaws.com/caption-scene/upload_batches/7000_8000/2645694063.jpg","1","0","2",""
"3QO7EE372O4C8BNPZ8CL3S8I5URBQU","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Tue Jul 05 11:58:44 PDT 2016","3","BatchId:2453665;","600","28800","Tue Jul 12 11:58:44 PDT 2016","","","3SITXWYCNWRY4SMVBOCFMK0THJ5BXD","A3CEF8UFALSTBY","Approved","Tue Jul 05 12:12:37 PDT 2016","Tue Jul 05 12:16:28 PDT 2016","Tue Jul 05 20:16:28 PDT 2016","Tue Jul 05 12:19:37 PDT 2016","","","231","100% (25/25)","100% (25/25)","100% (25/25)","http://s3.amazonaws.com/caption-scene/upload_batches/7000_8000/2645694063.jpg","1","0","2",""
"3OQQD2WO8INUOIVT77S6C7JKQSX3IS","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Tue Jul 05 11:58:44 PDT 2016","3","BatchId:2453665;","600","28800","Tue Jul 12 11:58:44 PDT 2016","","","3NLZY2D53Q7Q847VGN6H6F05WATQLF","A610SH5RY1NG1","Approved","Tue Jul 05 12:07:15 PDT 2016","Tue Jul 05 12:07:24 PDT 2016","Tue Jul 05 20:07:24 PDT 2016","Tue Jul 05 12:19:37 PDT 2016","","","9","100% (305/306)","100% (305/306)","100% (34/34)","http://s3.amazonaws.com/caption-scene/upload_batches/4000_5000/2284894733.jpg","1","1","","1"
"3OQQD2WO8INUOIVT77S6C7JKQSX3IS","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Tue Jul 05 11:58:44 PDT 2016","3","BatchId:2453665;","600","28800","Tue Jul 12 11:58:44 PDT 2016","","","3NVC2EB65RHI128S1RJBNF9QVXL3YJ","A2OJ5XOEKTKRR9","Approved","Tue Jul 05 12:11:24 PDT 2016","Tue Jul 05 12:13:44 PDT 2016","Tue Jul 05 20:13:44 PDT 2016","Tue Jul 05 12:19:37 PDT 2016","","","140","100% (259/260)","100% (254/254)","100% (27/27)","http://s3.amazonaws.com/caption-scene/upload_batches/4000_5000/2284894733.jpg","1","0","2",""
"3OQQD2WO8INUOIVT77S6C7JKQSX3IS","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Tue Jul 05 11:58:44 PDT 2016","3","BatchId:2453665;","600","28800","Tue Jul 12 11:58:44 PDT 2016","","","3X4JMASXCNRQ72GK8CN8D6DI7CLB0J","A3CEF8UFALSTBY","Approved","Tue Jul 05 12:14:02 PDT 2016","Tue Jul 05 12:18:22 PDT 2016","Tue Jul 05 20:18:22 PDT 2016","Tue Jul 05 12:19:37 PDT 2016","","","260","100% (25/25)","100% (25/25)","100% (25/25)","http://s3.amazonaws.com/caption-scene/upload_batches/4000_5000/2284894733.jpg","1","0","2",""
"359AP8GAGG1LCYAGH9ZAELX5IP0C75","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Tue Jul 05 11:58:44 PDT 2016","3","BatchId:2453665;","600","28800","Tue Jul 12 11:58:44 PDT 2016","","","34J10VATJGGOI3ZPVK94EZ8DF60IQU","A2OJ5XOEKTKRR9","Approved","Tue Jul 05 12:08:39 PDT 2016","Tue Jul 05 12:09:46 PDT 2016","Tue Jul 05 20:09:46 PDT 2016","Tue Jul 05 12:19:37 PDT 2016","","","67","100% (259/260)","100% (254/254)","100% (27/27)","http://s3.amazonaws.com/caption-scene/upload_batches/13000_14000/3354039544.jpg","1","0","0",""
"359AP8GAGG1LCYAGH9ZAELX5IP0C75","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Tue Jul 05 11:58:44 PDT 2016","3","BatchId:2453665;","600","28800","Tue Jul 12 11:58:44 PDT 2016","","","3IJXV6UZ1Y1OU4EP8ZY4JPIIBS3IRW","A610SH5RY1NG1","Approved","Tue Jul 05 12:10:21 PDT 2016","Tue Jul 05 12:10:28 PDT 2016","Tue Jul 05 20:10:28 PDT 2016","Tue Jul 05 12:19:38 PDT 2016","","","7","100% (305/306)","100% (305/306)","100% (34/34)","http://s3.amazonaws.com/caption-scene/upload_batches/13000_14000/3354039544.jpg","1","0","3",""
"359AP8GAGG1LCYAGH9ZAELX5IP0C75","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Tue Jul 05 11:58:44 PDT 2016","3","BatchId:2453665;","600","28800","Tue Jul 12 11:58:44 PDT 2016","","","3ND9UOO81LKVS13HSW5NY4IRKBBLWF","A3CEF8UFALSTBY","Approved","Tue Jul 05 12:09:00 PDT 2016","Tue Jul 05 12:13:01 PDT 2016","Tue Jul 05 20:13:01 PDT 2016","Tue Jul 05 12:19:38 PDT 2016","","","241","100% (25/25)","100% (25/25)","100% (25/25)","http://s3.amazonaws.com/caption-scene/upload_batches/13000_14000/3354039544.jpg","1","0","4",""
"31JUPBOORNLIFG954RKFV4JNNIJ8L3","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Tue Jul 05 11:58:44 PDT 2016","3","BatchId:2453665;","600","28800","Tue Jul 12 11:58:44 PDT 2016","","","33OOO72IVI3AXG5HKE7D81L5M8HCT2","A2OJ5XOEKTKRR9","Approved","Tue Jul 05 12:11:29 PDT 2016","Tue Jul 05 12:13:48 PDT 2016","Tue Jul 05 20:13:48 PDT 2016","Tue Jul 05 12:19:38 PDT 2016","","","139","100% (259/260)","100% (254/254)","100% (27/27)","http://s3.amazonaws.com/caption-scene/upload_batches/9000_10000/287967163.jpg","1","0","0",""
"31JUPBOORNLIFG954RKFV4JNNIJ8L3","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Tue Jul 05 11:58:44 PDT 2016","3","BatchId:2453665;","600","28800","Tue Jul 12 11:58:44 PDT 2016","","","3CCZ6YKWR816EGNO7YFO3VEJ0KO95N","A610SH5RY1NG1","Approved","Tue Jul 05 12:07:07 PDT 2016","Tue Jul 05 12:07:19 PDT 2016","Tue Jul 05 20:07:19 PDT 2016","Tue Jul 05 12:19:38 PDT 2016","","","12","100% (305/306)","100% (305/306)","100% (34/34)","http://s3.amazonaws.com/caption-scene/upload_batches/9000_10000/287967163.jpg","1","0","0",""
"31JUPBOORNLIFG954RKFV4JNNIJ8L3","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Tue Jul 05 11:58:44 PDT 2016","3","BatchId:2453665;","600","28800","Tue Jul 12 11:58:44 PDT 2016","","","3KXIR214I5YDIDYP8KHZOG0RUIO24O","A3CEF8UFALSTBY","Approved","Tue Jul 05 12:13:30 PDT 2016","Tue Jul 05 12:17:51 PDT 2016","Tue Jul 05 20:17:51 PDT 2016","Tue Jul 05 12:19:38 PDT 2016","","","261","100% (25/25)","100% (25/25)","100% (25/25)","http://s3.amazonaws.com/caption-scene/upload_batches/9000_10000/287967163.jpg","1","0","0",""
"34O39PNDK6PCKC2PCN1L8IIN1GTBRV","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Tue Jul 05 11:58:44 PDT 2016","3","BatchId:2453665;","600","28800","Tue Jul 12 11:58:44 PDT 2016","","","3P529IW9KZ3THFHM27VNUGWRP8KLFG","A3L1SMVQ0WV7UG","Approved","Tue Jul 05 12:06:52 PDT 2016","Tue Jul 05 12:12:47 PDT 2016","Tue Jul 05 20:12:47 PDT 2016","Tue Jul 05 12:19:38 PDT 2016","","","355","100% (23/23)","100% (23/23)","100% (12/12)","http://s3.amazonaws.com/caption-scene/upload_batches/17000_18000/3909552008.jpg","1","0","5",""
"34O39PNDK6PCKC2PCN1L8IIN1GTBRV","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Tue Jul 05 11:58:44 PDT 2016","3","BatchId:2453665;","600","28800","Tue Jul 12 11:58:44 PDT 2016","","","3RANCT1ZVGZ6NOS06J1S2D1PN1LBUI","A610SH5RY1NG1","Approved","Tue Jul 05 12:07:52 PDT 2016","Tue Jul 05 12:08:03 PDT 2016","Tue Jul 05 20:08:03 PDT 2016","Tue Jul 05 12:19:38 PDT 2016","","","11","100% (305/306)","100% (305/306)","100% (34/34)","http://s3.amazonaws.com/caption-scene/upload_batches/17000_18000/3909552008.jpg","1","0","4",""
"34O39PNDK6PCKC2PCN1L8IIN1GTBRV","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Tue Jul 05 11:58:44 PDT 2016","3","BatchId:2453665;","600","28800","Tue Jul 12 11:58:44 PDT 2016","","","3U5NZHP4LSK3MWNQPPCUEIHOAX0HPA","A3IVLB1YN1X9H9","Approved","Tue Jul 05 12:11:43 PDT 2016","Tue Jul 05 12:12:06 PDT 2016","Tue Jul 05 20:12:06 PDT 2016","Tue Jul 05 12:19:39 PDT 2016","","","23","100% (220/220)","100% (220/220)","100% (18/18)","http://s3.amazonaws.com/caption-scene/upload_batches/17000_18000/3909552008.jpg","1","0","4",""
"3E24UO25QZ73HNTEO43937RQCSZ6OX","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Tue Jul 05 11:58:44 PDT 2016","3","BatchId:2453665;","600","28800","Tue Jul 12 11:58:44 PDT 2016","","","3CCZ6YKWR816EGNO7YFO3VEJ0KR59M","A2KYR3GRQT2EL0","Approved","Tue Jul 05 12:09:44 PDT 2016","Tue Jul 05 12:09:53 PDT 2016","Tue Jul 05 20:09:53 PDT 2016","Tue Jul 05 12:19:39 PDT 2016","","","9","100% (3/3)","100% (3/3)","100% (3/3)","http://s3.amazonaws.com/caption-scene/upload_batches/15000_16000/3583293892.jpg","1","0","2",""
"3E24UO25QZ73HNTEO43937RQCSZ6OX","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Tue Jul 05 11:58:44 PDT 2016","3","BatchId:2453665;","600","28800","Tue Jul 12 11:58:44 PDT 2016","","","3GNCZX450J5OC9FCJJ22XWUKX2AAPS","A2OJ5XOEKTKRR9","Approved","Tue Jul 05 12:10:14 PDT 2016","Tue Jul 05 12:12:10 PDT 2016","Tue Jul 05 20:12:10 PDT 2016","Tue Jul 05 12:19:39 PDT 2016","","","116","100% (259/260)","100% (254/254)","100% (27/27)","http://s3.amazonaws.com/caption-scene/upload_batches/15000_16000/3583293892.jpg","1","0","2",""
"3E24UO25QZ73HNTEO43937RQCSZ6OX","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Tue Jul 05 11:58:44 PDT 2016","3","BatchId:2453665;","600","28800","Tue Jul 12 11:58:44 PDT 2016","","","3WMOAN2SRCF81C6XEZG6PU32IXBNVB","A610SH5RY1NG1","Approved","Tue Jul 05 12:11:46 PDT 2016","Tue Jul 05 12:11:54 PDT 2016","Tue Jul 05 20:11:54 PDT 2016","Tue Jul 05 12:19:39 PDT 2016","","","8","100% (305/306)","100% (305/306)","100% (34/34)","http://s3.amazonaws.com/caption-scene/upload_batches/15000_16000/3583293892.jpg","1","0","2",""
"3TKXBROM5TR59WXIASKTSE09MPJJIK","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Tue Jul 05 11:58:44 PDT 2016","3","BatchId:2453665;","600","28800","Tue Jul 12 11:58:44 PDT 2016","","","3AMYWKA6YC4547R8E68BSRN8REM6OF","A3L1SMVQ0WV7UG","Approved","Tue Jul 05 12:05:42 PDT 2016","Tue Jul 05 12:07:54 PDT 2016","Tue Jul 05 20:07:54 PDT 2016","Tue Jul 05 12:19:39 PDT 2016","","","132","100% (23/23)","100% (23/23)","100% (12/12)","http://s3.amazonaws.com/caption-scene/upload_batches/26000_27000/5043444080.jpg","1","1","","1"
"3TKXBROM5TR59WXIASKTSE09MPJJIK","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Tue Jul 05 11:58:44 PDT 2016","3","BatchId:2453665;","600","28800","Tue Jul 12 11:58:44 PDT 2016","","","3IAEQB9FMF2CUPFPFF7ZFRAMB2ADWS","A2OJ5XOEKTKRR9","Approved","Tue Jul 05 12:10:29 PDT 2016","Tue Jul 05 12:12:27 PDT 2016","Tue Jul 05 20:12:27 PDT 2016","Tue Jul 05 12:19:39 PDT 2016","","","118","100% (259/260)","100% (254/254)","100% (27/27)","http://s3.amazonaws.com/caption-scene/upload_batches/26000_27000/5043444080.jpg","1","1","","4"
"3TKXBROM5TR59WXIASKTSE09MPJJIK","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Tue Jul 05 11:58:44 PDT 2016","3","BatchId:2453665;","600","28800","Tue Jul 12 11:58:44 PDT 2016","","","3OHYZ19UGDN6R93B4JPN8WPUNXDOAO","A1RZT7L92M3XY0","Approved","Tue Jul 05 12:09:07 PDT 2016","Tue Jul 05 12:09:39 PDT 2016","Tue Jul 05 20:09:39 PDT 2016","Tue Jul 05 12:19:39 PDT 2016","","","32","100% (4/4)","100% (4/4)","100% (4/4)","http://s3.amazonaws.com/caption-scene/upload_batches/26000_27000/5043444080.jpg","1","1","","1"
"3SR6AEG6W5AV8QHXQA3B2PEIZGDYH0","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Tue Jul 05 11:58:44 PDT 2016","3","BatchId:2453665;","600","28800","Tue Jul 12 11:58:44 PDT 2016","","","354P56DE9LL36ZX64XUCIAX5JE8S7W","A610SH5RY1NG1","Approved","Tue Jul 05 12:06:37 PDT 2016","Tue Jul 05 12:06:43 PDT 2016","Tue Jul 05 20:06:43 PDT 2016","Tue Jul 05 12:19:39 PDT 2016","","","6","100% (305/306)","100% (305/306)","100% (34/34)","http://s3.amazonaws.com/caption-scene/upload_batches/10000_11000/3064436138.jpg","1","0","0",""
