HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.img_url,Answer.Answer_1,Answer.Answer_2,Answer.Answer_3,Answer.Answer_4,Approve,Reject
3HRWUH63QUJPGYTOI6TRWCDLP85N5A,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 12:25:28 PDT 2016,3,BatchId:2445127;,600,28800,Mon Jul 04 12:25:28 PDT 2016,,,30BXRYBRP5FT65KR1BQP6CPK2PXHWO,A20K80GWXI69Z7,Approved,Mon Jun 27 12:25:41 PDT 2016,Mon Jun 27 12:27:34 PDT 2016,Mon Jun 27 20:27:34 PDT 2016,Mon Jun 27 13:01:28 PDT 2016,,,113,100% (205/205),100% (205/205),100% (91/91),http://s3.amazonaws.com/caption-scene/upload_batches/13000_14000/3361990489.jpg,1,1,,3,,
3HRWUH63QUJPGYTOI6TRWCDLP85N5A,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 12:25:28 PDT 2016,3,BatchId:2445127;,600,28800,Mon Jul 04 12:25:28 PDT 2016,,,34PGFRQONPTPXBFHPBTAIP5ZFH2WJ9,A230N919X9GWNN,Approved,Mon Jun 27 12:30:07 PDT 2016,Mon Jun 27 12:30:33 PDT 2016,Mon Jun 27 20:30:33 PDT 2016,Mon Jun 27 13:01:28 PDT 2016,,,26,100% (270/270),100% (270/270),100% (2/2),http://s3.amazonaws.com/caption-scene/upload_batches/13000_14000/3361990489.jpg,1,1,,3,,
3HRWUH63QUJPGYTOI6TRWCDLP85N5A,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 12:25:28 PDT 2016,3,BatchId:2445127;,600,28800,Mon Jul 04 12:25:28 PDT 2016,,,3TUI152ZZC5DIX3RNDOYM0RRXZM1Q7,A2OJ5XOEKTKRR9,Approved,Mon Jun 27 12:30:09 PDT 2016,Mon Jun 27 12:31:59 PDT 2016,Mon Jun 27 20:31:59 PDT 2016,Mon Jun 27 13:01:29 PDT 2016,,,110,97% (38/39),100% (33/33),100% (33/33),http://s3.amazonaws.com/caption-scene/upload_batches/13000_14000/3361990489.jpg,1,1,,3,,
3AJA9FLWSCFP4UBMR2T8DG8HS3PFI5,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 12:25:28 PDT 2016,3,BatchId:2445127;,600,28800,Mon Jul 04 12:25:28 PDT 2016,,,358UUM7WR0LR5KXTP8U7S0S9W7O7RB,A1HRHFU7KTS0KW,Approved,Mon Jun 27 12:32:03 PDT 2016,Mon Jun 27 12:33:07 PDT 2016,Mon Jun 27 20:33:07 PDT 2016,Mon Jun 27 13:01:29 PDT 2016,,,64,100% (1/1),100% (1/1),100% (1/1),http://s3.amazonaws.com/caption-scene/upload_batches/29000_30000/6775388196.jpg,0,0,4,,,
3AJA9FLWSCFP4UBMR2T8DG8HS3PFI5,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 12:25:28 PDT 2016,3,BatchId:2445127;,600,28800,Mon Jul 04 12:25:28 PDT 2016,,,3E7TUJ2EGD41IT2HM4X7172BCWLD9N,A2OJ5XOEKTKRR9,Approved,Mon Jun 27 12:31:24 PDT 2016,Mon Jun 27 12:35:00 PDT 2016,Mon Jun 27 20:35:00 PDT 2016,Mon Jun 27 13:01:29 PDT 2016,,,216,97% (38/39),100% (33/33),100% (33/33),http://s3.amazonaws.com/caption-scene/upload_batches/29000_30000/6775388196.jpg,0,0,4,,,
3AJA9FLWSCFP4UBMR2T8DG8HS3PFI5,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 12:25:28 PDT 2016,3,BatchId:2445127;,600,28800,Mon Jul 04 12:25:28 PDT 2016,,,3PEIJLRY6UBQSVK66F8B9YDEQFHXWY,A2ID1D024B5QN4,Approved,Mon Jun 27 12:31:38 PDT 2016,Mon Jun 27 12:32:00 PDT 2016,Mon Jun 27 20:32:00 PDT 2016,Mon Jun 27 13:01:29 PDT 2016,,,22,100% (4/4),100% (4/4),100% (4/4),http://s3.amazonaws.com/caption-scene/upload_batches/29000_30000/6775388196.jpg,0,0,4,,,
36818Z1KV3UFI0CVVJ0TV9V1C5FA3N,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 12:25:28 PDT 2016,3,BatchId:2445127;,600,28800,Mon Jul 04 12:25:28 PDT 2016,,,37XITHEISXRXH1SPGP2I8MKNXIERCN,A2OJ5XOEKTKRR9,Approved,Mon Jun 27 12:30:19 PDT 2016,Mon Jun 27 12:32:12 PDT 2016,Mon Jun 27 20:32:12 PDT 2016,Mon Jun 27 13:01:29 PDT 2016,,,113,97% (38/39),100% (33/33),100% (33/33),http://s3.amazonaws.com/caption-scene/upload_batches/20000_21000/453756106.jpg,1,1,,1,,
36818Z1KV3UFI0CVVJ0TV9V1C5FA3N,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 12:25:28 PDT 2016,3,BatchId:2445127;,600,28800,Mon Jul 04 12:25:28 PDT 2016,,,3AUQQEL7U6B5GGEQDTE8EI7P9ZTV0Q,A7E4VW3AI4OFJ,Approved,Mon Jun 27 12:29:26 PDT 2016,Mon Jun 27 12:29:35 PDT 2016,Mon Jun 27 20:29:35 PDT 2016,Mon Jun 27 13:01:29 PDT 2016,,,9,100% (85/85),100% (85/85),100% (9/9),http://s3.amazonaws.com/caption-scene/upload_batches/20000_21000/453756106.jpg,1,1,,4,,
36818Z1KV3UFI0CVVJ0TV9V1C5FA3N,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 12:25:28 PDT 2016,3,BatchId:2445127;,600,28800,Mon Jul 04 12:25:28 PDT 2016,,,3OLF68YTNAJCLWQI5G6XL2GGURHAF8,A20K80GWXI69Z7,Approved,Mon Jun 27 12:25:59 PDT 2016,Mon Jun 27 12:31:26 PDT 2016,Mon Jun 27 20:31:26 PDT 2016,Mon Jun 27 13:01:29 PDT 2016,,,327,100% (205/205),100% (205/205),100% (91/91),http://s3.amazonaws.com/caption-scene/upload_batches/20000_21000/453756106.jpg,1,1,,1,,
3AXFSPQOYQFLZ5VS9KE8PHNH5IEFJH,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 12:25:28 PDT 2016,3,BatchId:2445127;,600,28800,Mon Jul 04 12:25:28 PDT 2016,,,3L4D84MIL0A70LKSUC7AHMVC0TQHJV,A2OJ5XOEKTKRR9,Approved,Mon Jun 27 12:30:04 PDT 2016,Mon Jun 27 12:31:49 PDT 2016,Mon Jun 27 20:31:49 PDT 2016,Mon Jun 27 13:01:29 PDT 2016,,,105,97% (38/39),100% (33/33),100% (33/33),http://s3.amazonaws.com/caption-scene/upload_batches/5000_6000/241345864.jpg,1,0,2,,,
3AXFSPQOYQFLZ5VS9KE8PHNH5IEFJH,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 12:25:28 PDT 2016,3,BatchId:2445127;,600,28800,Mon Jul 04 12:25:28 PDT 2016,,,3TXWC2NHN087KILZJUSWW6OBDZUS9V,A7E4VW3AI4OFJ,Approved,Mon Jun 27 12:31:16 PDT 2016,Mon Jun 27 12:31:25 PDT 2016,Mon Jun 27 20:31:25 PDT 2016,Mon Jun 27 13:01:30 PDT 2016,,,9,100% (85/85),100% (85/85),100% (9/9),http://s3.amazonaws.com/caption-scene/upload_batches/5000_6000/241345864.jpg,1,0,2,,,
3AXFSPQOYQFLZ5VS9KE8PHNH5IEFJH,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 12:25:28 PDT 2016,3,BatchId:2445127;,600,28800,Mon Jul 04 12:25:28 PDT 2016,,,3ZY8KE4ISKLT49JPUR8NTOY7M3SVQP,A2R819T7EYBI95,Approved,Mon Jun 27 12:29:14 PDT 2016,Mon Jun 27 12:29:24 PDT 2016,Mon Jun 27 20:29:24 PDT 2016,Mon Jun 27 13:01:30 PDT 2016,,,10,100% (18/18),100% (18/18),100% (18/18),http://s3.amazonaws.com/caption-scene/upload_batches/5000_6000/241345864.jpg,0,0,4,,,
3ZFRE2BDQ9VSZ6RHR0NGJIBESLNXZB,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 12:25:28 PDT 2016,3,BatchId:2445127;,600,28800,Mon Jul 04 12:25:28 PDT 2016,,,3AAJC4I4FHATR6KM0YDHHTZHWJ4ZJ0,A20K80GWXI69Z7,Approved,Mon Jun 27 12:25:28 PDT 2016,Mon Jun 27 12:26:27 PDT 2016,Mon Jun 27 20:26:27 PDT 2016,Mon Jun 27 13:01:30 PDT 2016,,,59,100% (205/205),100% (205/205),100% (91/91),http://s3.amazonaws.com/caption-scene/upload_batches/3000_4000/2102030040.jpg,1,1,,2,,
3ZFRE2BDQ9VSZ6RHR0NGJIBESLNXZB,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 12:25:28 PDT 2016,3,BatchId:2445127;,600,28800,Mon Jul 04 12:25:28 PDT 2016,,,3OONKJ5DKD1BAJ83AXPJ37904AUOB4,A2OJ5XOEKTKRR9,Approved,Mon Jun 27 12:29:29 PDT 2016,Mon Jun 27 12:30:24 PDT 2016,Mon Jun 27 20:30:24 PDT 2016,Mon Jun 27 13:01:30 PDT 2016,,,55,97% (38/39),100% (33/33),100% (33/33),http://s3.amazonaws.com/caption-scene/upload_batches/3000_4000/2102030040.jpg,1,1,,2,,
3ZFRE2BDQ9VSZ6RHR0NGJIBESLNXZB,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 12:25:28 PDT 2016,3,BatchId:2445127;,600,28800,Mon Jul 04 12:25:28 PDT 2016,,,3ZSANO2JCGPGLSCCMGSO62AMGXPFSA,A326JADUNTB5S,Approved,Mon Jun 27 12:28:34 PDT 2016,Mon Jun 27 12:28:55 PDT 2016,Mon Jun 27 20:28:55 PDT 2016,Mon Jun 27 13:01:30 PDT 2016,,,21,100% (19/19),100% (19/19),100% (6/6),http://s3.amazonaws.com/caption-scene/upload_batches/3000_4000/2102030040.jpg,1,1,,2,,
34R3P23QHSIRJLMXB9LNHST2NT0HWC,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 12:25:28 PDT 2016,3,BatchId:2445127;,600,28800,Mon Jul 04 12:25:28 PDT 2016,,,336YQZE83WWLL06IW7JT8HK3ZETM5M,A10BH9PYCYUKDJ,Approved,Mon Jun 27 12:30:21 PDT 2016,Mon Jun 27 12:30:44 PDT 2016,Mon Jun 27 20:30:44 PDT 2016,Mon Jun 27 13:01:30 PDT 2016,,,23,100% (10/10),100% (10/10),100% (10/10),http://s3.amazonaws.com/caption-scene/upload_batches/16000_17000/3658016590.jpg,1,1,,1,,
34R3P23QHSIRJLMXB9LNHST2NT0HWC,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 12:25:28 PDT 2016,3,BatchId:2445127;,600,28800,Mon Jul 04 12:25:28 PDT 2016,,,33NF62TLXKKY2BL00XA7UEB4SAUKJ2,A2OJ5XOEKTKRR9,Approved,Mon Jun 27 12:30:29 PDT 2016,Mon Jun 27 12:32:25 PDT 2016,Mon Jun 27 20:32:25 PDT 2016,Mon Jun 27 13:01:30 PDT 2016,,,116,97% (38/39),100% (33/33),100% (33/33),http://s3.amazonaws.com/caption-scene/upload_batches/16000_17000/3658016590.jpg,1,1,,1,,
34R3P23QHSIRJLMXB9LNHST2NT0HWC,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 12:25:28 PDT 2016,3,BatchId:2445127;,600,28800,Mon Jul 04 12:25:28 PDT 2016,,,3EFE17QCRDN0ZO3IH6GO9NMZWC2HSA,A20K80GWXI69Z7,Approved,Mon Jun 27 12:27:40 PDT 2016,Mon Jun 27 12:33:49 PDT 2016,Mon Jun 27 20:33:49 PDT 2016,Mon Jun 27 13:01:30 PDT 2016,,,369,100% (205/205),100% (205/205),100% (91/91),http://s3.amazonaws.com/caption-scene/upload_batches/16000_17000/3658016590.jpg,1,1,,1,,
33Q5P9PUSP34W8GM04RT55Q4R3ZCZO,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 12:25:28 PDT 2016,3,BatchId:2445127;,600,28800,Mon Jul 04 12:25:28 PDT 2016,,,337RC3OW06KIDC3C2M0RC2ZDCX5LVQ,A2ID1D024B5QN4,Approved,Mon Jun 27 12:29:51 PDT 2016,Mon Jun 27 12:30:38 PDT 2016,Mon Jun 27 20:30:38 PDT 2016,Mon Jun 27 13:01:31 PDT 2016,,,47,100% (4/4),100% (4/4),100% (4/4),http://s3.amazonaws.com/caption-scene/upload_batches/20000_21000/4505867963.jpg,0,0,2,,,
33Q5P9PUSP34W8GM04RT55Q4R3ZCZO,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 12:25:28 PDT 2016,3,BatchId:2445127;,600,28800,Mon Jul 04 12:25:28 PDT 2016,,,37M28K1J0RVSQYCEO6XI0088NY5JAR,AS7N44S4E6BQI,Approved,Mon Jun 27 12:45:01 PDT 2016,Mon Jun 27 12:45:20 PDT 2016,Mon Jun 27 20:45:20 PDT 2016,Mon Jun 27 13:01:31 PDT 2016,,,19,96% (23/24),96% (23/24),100% (2/2),http://s3.amazonaws.com/caption-scene/upload_batches/20000_21000/4505867963.jpg,0,0,2,,,
33Q5P9PUSP34W8GM04RT55Q4R3ZCZO,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 12:25:28 PDT 2016,3,BatchId:2445127;,600,28800,Mon Jul 04 12:25:28 PDT 2016,,,3L4D84MIL0A70LKSUC7AHMVC0TPJHW,A2OJ5XOEKTKRR9,Approved,Mon Jun 27 12:29:44 PDT 2016,Mon Jun 27 12:30:49 PDT 2016,Mon Jun 27 20:30:49 PDT 2016,Mon Jun 27 13:01:31 PDT 2016,,,65,97% (38/39),100% (33/33),100% (33/33),http://s3.amazonaws.com/caption-scene/upload_batches/20000_21000/4505867963.jpg,0,0,1,,,
39AYGO6AFF1LZ2T2NP3WOIRLL3GN6Q,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 12:25:28 PDT 2016,3,BatchId:2445127;,600,28800,Mon Jul 04 12:25:28 PDT 2016,,,333U7HK6IAXQO5FQ8GOKQ1GE81XDJI,A20K80GWXI69Z7,Approved,Mon Jun 27 12:31:48 PDT 2016,Mon Jun 27 12:36:26 PDT 2016,Mon Jun 27 20:36:26 PDT 2016,Mon Jun 27 13:01:31 PDT 2016,,,278,100% (205/205),100% (205/205),100% (91/91),http://s3.amazonaws.com/caption-scene/upload_batches/14000_15000/3423509305.jpg,1,0,2,,,
39AYGO6AFF1LZ2T2NP3WOIRLL3GN6Q,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 12:25:28 PDT 2016,3,BatchId:2445127;,600,28800,Mon Jul 04 12:25:28 PDT 2016,,,3BEFOD78W7B3PH2II20J3PEPZIZ4M0,A2OJ5XOEKTKRR9,Approved,Mon Jun 27 12:30:24 PDT 2016,Mon Jun 27 12:32:19 PDT 2016,Mon Jun 27 20:32:19 PDT 2016,Mon Jun 27 13:01:31 PDT 2016,,,115,97% (38/39),100% (33/33),100% (33/33),http://s3.amazonaws.com/caption-scene/upload_batches/14000_15000/3423509305.jpg,1,1,,1,,
39AYGO6AFF1LZ2T2NP3WOIRLL3GN6Q,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 12:25:28 PDT 2016,3,BatchId:2445127;,600,28800,Mon Jul 04 12:25:28 PDT 2016,,,3JAOYWH7VJMKG5Q9ZLVVKKAGL5NL9B,A2S086D4NCVE24,Approved,Mon Jun 27 12:31:29 PDT 2016,Mon Jun 27 12:31:48 PDT 2016,Mon Jun 27 20:31:48 PDT 2016,Mon Jun 27 13:01:31 PDT 2016,,,19,100% (15/15),100% (15/15),100% (15/15),http://s3.amazonaws.com/caption-scene/upload_batches/14000_15000/3423509305.jpg,1,1,,4,,
3JUDR1D0D68IKYNTGFJA2Z5EA912QB,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 12:25:28 PDT 2016,3,BatchId:2445127;,600,28800,Mon Jul 04 12:25:28 PDT 2016,,,39GXDJN2OUWNY5JT8XRN7XD7SX5V8D,A20K80GWXI69Z7,Approved,Mon Jun 27 12:26:05 PDT 2016,Mon Jun 27 12:32:00 PDT 2016,Mon Jun 27 20:32:00 PDT 2016,Mon Jun 27 13:01:31 PDT 2016,,,355,100% (205/205),100% (205/205),100% (91/91),http://s3.amazonaws.com/caption-scene/upload_batches/2000_3000/199463720.jpg,1,0,0,,,
3JUDR1D0D68IKYNTGFJA2Z5EA912QB,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 12:25:28 PDT 2016,3,BatchId:2445127;,600,28800,Mon Jul 04 12:25:28 PDT 2016,,,3F6KKYWMNCJM7V6BNEGCJ8XVHL1DNL,A2OJ5XOEKTKRR9,Approved,Mon Jun 27 12:29:14 PDT 2016,Mon Jun 27 12:29:45 PDT 2016,Mon Jun 27 20:29:45 PDT 2016,Mon Jun 27 13:01:31 PDT 2016,,,31,97% (38/39),100% (33/33),100% (33/33),http://s3.amazonaws.com/caption-scene/upload_batches/2000_3000/199463720.jpg,1,0,0,,,
3JUDR1D0D68IKYNTGFJA2Z5EA912QB,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 12:25:28 PDT 2016,3,BatchId:2445127;,600,28800,Mon Jul 04 12:25:28 PDT 2016,,,3ZDAD0O1T2VY0EGCBA30ME6FMLZTX4,A2S086D4NCVE24,Approved,Mon Jun 27 12:30:15 PDT 2016,Mon Jun 27 12:30:24 PDT 2016,Mon Jun 27 20:30:24 PDT 2016,Mon Jun 27 13:01:31 PDT 2016,,,9,100% (15/15),100% (15/15),100% (15/15),http://s3.amazonaws.com/caption-scene/upload_batches/2000_3000/199463720.jpg,1,1,,3,,
3PKVGQTFIH18XKV0MFF5GTGOLAXRYH,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 12:25:28 PDT 2016,3,BatchId:2445127;,600,28800,Mon Jul 04 12:25:28 PDT 2016,,,31QNSG6A5SBLNFIXQZO71JX46F0870,A20K80GWXI69Z7,Approved,Mon Jun 27 12:32:09 PDT 2016,Mon Jun 27 12:38:48 PDT 2016,Mon Jun 27 20:38:48 PDT 2016,Mon Jun 27 13:01:32 PDT 2016,,,399,100% (205/205),100% (205/205),100% (91/91),http://s3.amazonaws.com/caption-scene/upload_batches/21000_22000/4587246499.jpg,0,0,2,,,
3PKVGQTFIH18XKV0MFF5GTGOLAXRYH,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 12:25:28 PDT 2016,3,BatchId:2445127;,600,28800,Mon Jul 04 12:25:28 PDT 2016,,,31Z0PCVWULX4LZALTXZ2SFTRKSK7TN,A2R819T7EYBI95,Approved,Mon Jun 27 12:28:57 PDT 2016,Mon Jun 27 12:29:06 PDT 2016,Mon Jun 27 20:29:06 PDT 2016,Mon Jun 27 13:01:32 PDT 2016,,,9,100% (18/18),100% (18/18),100% (18/18),http://s3.amazonaws.com/caption-scene/upload_batches/21000_22000/4587246499.jpg,1,0,2,,,
3PKVGQTFIH18XKV0MFF5GTGOLAXRYH,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 12:25:28 PDT 2016,3,BatchId:2445127;,600,28800,Mon Jul 04 12:25:28 PDT 2016,,,3O6CYIULEEJYBRQB1AXOPREAWX0UW3,A2OJ5XOEKTKRR9,Approved,Mon Jun 27 12:31:14 PDT 2016,Mon Jun 27 12:34:45 PDT 2016,Mon Jun 27 20:34:45 PDT 2016,Mon Jun 27 13:01:32 PDT 2016,,,211,97% (38/39),100% (33/33),100% (33/33),http://s3.amazonaws.com/caption-scene/upload_batches/21000_22000/4587246499.jpg,1,0,0,,,
3MGHRFQY2L6KXQB1S2WQWXF1CKYY0Q,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 12:25:28 PDT 2016,3,BatchId:2445127;,600,28800,Mon Jul 04 12:25:28 PDT 2016,,,3OXV7EAXLF8GIIYMV8OJ4OPXVIN636,A7E4VW3AI4OFJ,Approved,Mon Jun 27 12:29:48 PDT 2016,Mon Jun 27 12:29:55 PDT 2016,Mon Jun 27 20:29:55 PDT 2016,Mon Jun 27 13:01:32 PDT 2016,,,7,100% (85/85),100% (85/85),100% (9/9),http://s3.amazonaws.com/caption-scene/upload_batches/28000_29000/6493407251.jpg,1,1,,2,,
3MGHRFQY2L6KXQB1S2WQWXF1CKYY0Q,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 12:25:28 PDT 2016,3,BatchId:2445127;,600,28800,Mon Jul 04 12:25:28 PDT 2016,,,3V0Z7YWSIZICCQH4SGIMX6046XEV2B,A2HTN7HCNBQ8V4,Approved,Mon Jun 27 12:31:34 PDT 2016,Mon Jun 27 12:31:53 PDT 2016,Mon Jun 27 20:31:53 PDT 2016,Mon Jun 27 13:01:32 PDT 2016,,,19,100% (11/11),100% (11/11),100% (9/9),http://s3.amazonaws.com/caption-scene/upload_batches/28000_29000/6493407251.jpg,1,1,,2,,
3MGHRFQY2L6KXQB1S2WQWXF1CKYY0Q,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 12:25:28 PDT 2016,3,BatchId:2445127;,600,28800,Mon Jul 04 12:25:28 PDT 2016,,,3X3OR7WPZ0IK207ZUTPHKOF51Z5L8M,A20K80GWXI69Z7,Approved,Mon Jun 27 12:31:27 PDT 2016,Mon Jun 27 12:35:56 PDT 2016,Mon Jun 27 20:35:56 PDT 2016,Mon Jun 27 13:01:32 PDT 2016,,,269,100% (205/205),100% (205/205),100% (91/91),http://s3.amazonaws.com/caption-scene/upload_batches/28000_29000/6493407251.jpg,1,0,2,,,
36QZ6V1589U3HQB8R3IL3IF7BO5USA,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 12:25:28 PDT 2016,3,BatchId:2445127;,600,28800,Mon Jul 04 12:25:28 PDT 2016,,,3NVC2EB65RHI128S1RJBNF9QUSH3Y4,A2HTN7HCNBQ8V4,Approved,Mon Jun 27 12:29:31 PDT 2016,Mon Jun 27 12:29:49 PDT 2016,Mon Jun 27 20:29:49 PDT 2016,Mon Jun 27 13:01:32 PDT 2016,,,18,100% (11/11),100% (11/11),100% (9/9),http://s3.amazonaws.com/caption-scene/upload_batches/29000_30000/6854823446.jpg,1,0,2,,,
36QZ6V1589U3HQB8R3IL3IF7BO5USA,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 12:25:28 PDT 2016,3,BatchId:2445127;,600,28800,Mon Jul 04 12:25:28 PDT 2016,,,3RSDURM96B4LB0OPQB0766DNLH6YEP,A2OJ5XOEKTKRR9,Approved,Mon Jun 27 12:29:19 PDT 2016,Mon Jun 27 12:30:03 PDT 2016,Mon Jun 27 20:30:03 PDT 2016,Mon Jun 27 13:01:32 PDT 2016,,,44,97% (38/39),100% (33/33),100% (33/33),http://s3.amazonaws.com/caption-scene/upload_batches/29000_30000/6854823446.jpg,1,0,2,,,
36QZ6V1589U3HQB8R3IL3IF7BO5USA,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 12:25:28 PDT 2016,3,BatchId:2445127;,600,28800,Mon Jul 04 12:25:28 PDT 2016,,,3WLEIWSYHPZ7UPMKNR1II59VYI22HR,A20K80GWXI69Z7,Approved,Mon Jun 27 12:25:29 PDT 2016,Mon Jun 27 12:26:36 PDT 2016,Mon Jun 27 20:26:36 PDT 2016,Mon Jun 27 13:01:32 PDT 2016,,,67,100% (205/205),100% (205/205),100% (91/91),http://s3.amazonaws.com/caption-scene/upload_batches/29000_30000/6854823446.jpg,1,1,,1,,
3XUSYT70ITIHZFGAW69CJC50UWSD0X,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 12:25:28 PDT 2016,3,BatchId:2445127;,600,28800,Mon Jul 04 12:25:28 PDT 2016,,,320DUZ38G84T0PPHA6PSWMJBLTCGJU,A20K80GWXI69Z7,Approved,Mon Jun 27 12:29:38 PDT 2016,Mon Jun 27 12:34:34 PDT 2016,Mon Jun 27 20:34:34 PDT 2016,Mon Jun 27 13:01:33 PDT 2016,,,296,100% (205/205),100% (205/205),100% (91/91),http://s3.amazonaws.com/caption-scene/upload_batches/13000_14000/3320154278.jpg,1,0,2,,,
